waveform	[0]		[1]	
t0	24.3.2015  13:57:49		24.3.2015  13:57:49	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:57:49	2,636199E-2	24.3.2015  13:57:49	-7,596719E-1
24.3.2015  13:57:49	2,832822E-2	24.3.2015  13:57:49	-7,789482E-1
24.3.2015  13:57:49	2,923075E-2	24.3.2015  13:57:49	-7,762083E-1
24.3.2015  13:57:49	2,903735E-2	24.3.2015  13:57:49	-7,578990E-1
24.3.2015  13:57:49	2,807035E-2	24.3.2015  13:57:49	-7,249230E-1
24.3.2015  13:57:49	2,729675E-2	24.3.2015  13:57:49	-6,945581E-1
24.3.2015  13:57:49	2,597519E-2	24.3.2015  13:57:49	-6,683838E-1
24.3.2015  13:57:49	2,526605E-2	24.3.2015  13:57:49	-6,422095E-1
24.3.2015  13:57:49	2,423459E-2	24.3.2015  13:57:49	-6,190975E-1
24.3.2015  13:57:49	2,394449E-2	24.3.2015  13:57:49	-6,054302E-1
24.3.2015  13:57:49	2,352545E-2	24.3.2015  13:57:49	-5,938582E-1
24.3.2015  13:57:49	2,365438E-2	24.3.2015  13:57:49	-5,910538E-1
24.3.2015  13:57:49	2,394449E-2	24.3.2015  13:57:49	-5,932457E-1
24.3.2015  13:57:49	2,433129E-2	24.3.2015  13:57:49	-5,968560E-1
24.3.2015  13:57:49	2,526605E-2	24.3.2015  13:57:49	-6,069775E-1
24.3.2015  13:57:49	2,616859E-2	24.3.2015  13:57:49	-6,154551E-1
24.3.2015  13:57:49	2,678102E-2	24.3.2015  13:57:49	-6,261568E-1
24.3.2015  13:57:49	2,761909E-2	24.3.2015  13:57:49	-6,341832E-1
24.3.2015  13:57:49	2,855385E-2	24.3.2015  13:57:49	-6,463355E-1
24.3.2015  13:57:49	2,932745E-2	24.3.2015  13:57:49	-6,529435E-1
24.3.2015  13:57:49	3,019776E-2	24.3.2015  13:57:49	-6,618402E-1
24.3.2015  13:57:49	3,074572E-2	24.3.2015  13:57:49	-6,678358E-1
24.3.2015  13:57:49	3,151932E-2	24.3.2015  13:57:49	-6,708336E-1
24.3.2015  13:57:49	3,206729E-2	24.3.2015  13:57:49	-6,760555E-1
24.3.2015  13:57:49	3,255079E-2	24.3.2015  13:57:49	-6,763134E-1
24.3.2015  13:57:49	3,296982E-2	24.3.2015  13:57:49	-6,770548E-1
24.3.2015  13:57:49	3,329216E-2	24.3.2015  13:57:49	-6,780863E-1
24.3.2015  13:57:49	3,374342E-2	24.3.2015  13:57:49	-6,737347E-1
24.3.2015  13:57:49	3,406576E-2	24.3.2015  13:57:49	-6,758621E-1
24.3.2015  13:57:49	3,445256E-2	24.3.2015  13:57:49	-6,754109E-1
24.3.2015  13:57:49	3,474266E-2	24.3.2015  13:57:49	-6,755720E-1
24.3.2015  13:57:49	3,503276E-2	24.3.2015  13:57:49	-6,739281E-1
24.3.2015  13:57:49	3,551626E-2	24.3.2015  13:57:49	-6,739603E-1
24.3.2015  13:57:49	3,574189E-2	24.3.2015  13:57:49	-6,687706E-1
24.3.2015  13:57:49	3,596752E-2	24.3.2015  13:57:49	-6,706402E-1
24.3.2015  13:57:49	3,632209E-2	24.3.2015  13:57:49	-6,640321E-1
24.3.2015  13:57:49	3,667666E-2	24.3.2015  13:57:49	-6,674167E-1
24.3.2015  13:57:49	3,696676E-2	24.3.2015  13:57:49	-6,617113E-1
24.3.2015  13:57:49	3,722463E-2	24.3.2015  13:57:49	-6,614211E-1
24.3.2015  13:57:49	3,770813E-2	24.3.2015  13:57:49	-6,599384E-1
24.3.2015  13:57:49	3,770813E-2	24.3.2015  13:57:49	-6,575208E-1
24.3.2015  13:57:49	3,815939E-2	24.3.2015  13:57:49	-6,573274E-1
24.3.2015  13:57:49	3,841726E-2	24.3.2015  13:57:49	-6,537171E-1
24.3.2015  13:57:49	3,873959E-2	24.3.2015  13:57:49	-6,509450E-1
24.3.2015  13:57:49	3,896523E-2	24.3.2015  13:57:49	-6,502036E-1
24.3.2015  13:57:49	3,925533E-2	24.3.2015  13:57:49	-6,465934E-1
24.3.2015  13:57:49	3,948096E-2	24.3.2015  13:57:49	-6,453040E-1
24.3.2015  13:57:49	3,957766E-2	24.3.2015  13:57:49	-6,430798E-1
24.3.2015  13:57:49	4,012563E-2	24.3.2015  13:57:49	-6,449172E-1
24.3.2015  13:57:49	3,999669E-2	24.3.2015  13:57:49	-6,359238E-1
24.3.2015  13:57:49	4,019009E-2	24.3.2015  13:57:49	-6,306696E-1
24.3.2015  13:57:49	4,054466E-2	24.3.2015  13:57:49	-6,316689E-1
24.3.2015  13:57:49	4,070583E-2	24.3.2015  13:57:49	-6,277686E-1
24.3.2015  13:57:49	4,096369E-2	24.3.2015  13:57:49	-6,204514E-1
24.3.2015  13:57:49	4,093146E-2	24.3.2015  13:57:49	-6,170990E-1
24.3.2015  13:57:49	4,109263E-2	24.3.2015  13:57:49	-6,129408E-1
24.3.2015  13:57:49	4,122156E-2	24.3.2015  13:57:49	-6,089115E-1
24.3.2015  13:57:49	4,138273E-2	24.3.2015  13:57:49	-6,054302E-1
24.3.2015  13:57:49	4,138273E-2	24.3.2015  13:57:49	-6,014977E-1
24.3.2015  13:57:49	4,173729E-2	24.3.2015  13:57:49	-5,969204E-1
24.3.2015  13:57:49	4,144719E-2	24.3.2015  13:57:49	-5,903124E-1
24.3.2015  13:57:49	4,173729E-2	24.3.2015  13:57:49	-5,858641E-1
24.3.2015  13:57:49	4,202740E-2	24.3.2015  13:57:49	-5,808356E-1
24.3.2015  13:57:49	4,199516E-2	24.3.2015  13:57:49	-5,747111E-1
24.3.2015  13:57:49	4,199516E-2	24.3.2015  13:57:49	-5,708108E-1
24.3.2015  13:57:49	4,215633E-2	24.3.2015  13:57:49	-5,671361E-1
24.3.2015  13:57:49	4,212410E-2	24.3.2015  13:57:49	-5,580139E-1
24.3.2015  13:57:49	4,209186E-2	24.3.2015  13:57:49	-5,558542E-1
24.3.2015  13:57:49	4,209186E-2	24.3.2015  13:57:49	-5,431862E-1
24.3.2015  13:57:49	4,112486E-2	24.3.2015  13:57:49	-5,199133E-1
24.3.2015  13:57:49	4,151166E-2	24.3.2015  13:57:49	-5,289710E-1
