waveform	[0]		[1]	
t0	24.3.2015  13:43:52		24.3.2015  13:43:52	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:43:52	-3,107472E-2	24.3.2015  13:43:52	7,262190E-2
24.3.2015  13:43:52	-3,091356E-2	24.3.2015  13:43:52	6,694883E-2
24.3.2015  13:43:52	-3,036559E-2	24.3.2015  13:43:52	5,943845E-2
24.3.2015  13:43:52	-2,965646E-2	24.3.2015  13:43:52	5,231487E-2
24.3.2015  13:43:52	-2,914072E-2	24.3.2015  13:43:52	4,354739E-2
24.3.2015  13:43:52	-2,859276E-2	24.3.2015  13:43:52	3,629488E-2
24.3.2015  13:43:52	-2,801256E-2	24.3.2015  13:43:52	2,665711E-2
24.3.2015  13:43:52	-2,765799E-2	24.3.2015  13:43:52	1,743836E-2
24.3.2015  13:43:52	-2,720672E-2	24.3.2015  13:43:52	1,008916E-2
24.3.2015  13:43:52	-2,665875E-2	24.3.2015  13:43:52	3,964817E-3
24.3.2015  13:43:52	-2,620749E-2	24.3.2015  13:43:52	-3,384389E-3
24.3.2015  13:43:52	-2,536942E-2	24.3.2015  13:43:52	-1,357013E-2
24.3.2015  13:43:52	-2,495039E-2	24.3.2015  13:43:52	-2,275664E-2
24.3.2015  13:43:52	-2,446689E-2	24.3.2015  13:43:52	-3,007361E-2
24.3.2015  13:43:52	-2,385445E-2	24.3.2015  13:43:52	-3,677814E-2
24.3.2015  13:43:52	-2,320979E-2	24.3.2015  13:43:52	-4,322481E-2
24.3.2015  13:43:52	-2,279075E-2	24.3.2015  13:43:52	-5,147655E-2
24.3.2015  13:43:52	-2,221055E-2	24.3.2015  13:43:52	-5,876129E-2
24.3.2015  13:43:52	-2,166258E-2	24.3.2015  13:43:52	-6,627166E-2
24.3.2015  13:43:52	-2,127578E-2	24.3.2015  13:43:52	-7,500690E-2
24.3.2015  13:43:52	-2,056665E-2	24.3.2015  13:43:52	-8,093784E-2
24.3.2015  13:43:52	-1,992198E-2	24.3.2015  13:43:52	-9,025327E-2
24.3.2015  13:43:52	-1,943848E-2	24.3.2015  13:43:52	-9,653878E-2
24.3.2015  13:43:52	-1,908392E-2	24.3.2015  13:43:52	-1,028565E-1
24.3.2015  13:43:52	-1,824585E-2	24.3.2015  13:43:52	-1,123009E-1
24.3.2015  13:43:52	-1,769788E-2	24.3.2015  13:43:52	-1,161044E-1
24.3.2015  13:43:52	-1,705321E-2	24.3.2015  13:43:52	-1,222288E-1
24.3.2015  13:43:52	-1,660195E-2	24.3.2015  13:43:52	-1,325757E-1
24.3.2015  13:43:52	-1,608621E-2	24.3.2015  13:43:52	-1,384421E-1
24.3.2015  13:43:52	-1,531261E-2	24.3.2015  13:43:52	-1,455980E-1
24.3.2015  13:43:52	-1,466795E-2	24.3.2015  13:43:52	-1,514644E-1
24.3.2015  13:43:52	-1,405551E-2	24.3.2015  13:43:52	-1,591037E-1
24.3.2015  13:43:52	-1,370095E-2	24.3.2015  13:43:52	-1,642933E-1
24.3.2015  13:43:52	-1,283064E-2	24.3.2015  13:43:52	-1,704821E-1
24.3.2015  13:43:52	-1,250831E-2	24.3.2015  13:43:52	-1,755750E-1
24.3.2015  13:43:52	-1,179918E-2	24.3.2015  13:43:52	-1,847615E-1
24.3.2015  13:43:52	-1,115451E-2	24.3.2015  13:43:52	-1,908214E-1
24.3.2015  13:43:52	-1,060654E-2	24.3.2015  13:43:52	-1,973648E-1
24.3.2015  13:43:52	-9,929643E-3	24.3.2015  13:43:52	-2,041982E-1
24.3.2015  13:43:52	-9,349443E-3	24.3.2015  13:43:52	-2,119987E-1
24.3.2015  13:43:52	-8,672542E-3	24.3.2015  13:43:52	-2,169949E-1
24.3.2015  13:43:52	-8,027875E-3	24.3.2015  13:43:52	-2,234416E-1
24.3.2015  13:43:52	-7,544375E-3	24.3.2015  13:43:52	-2,296304E-1
24.3.2015  13:43:52	-6,867474E-3	24.3.2015  13:43:52	-2,357225E-1
24.3.2015  13:43:52	-6,287274E-3	24.3.2015  13:43:52	-2,434908E-1
24.3.2015  13:43:52	-5,642607E-3	24.3.2015  13:43:52	-2,472943E-1
24.3.2015  13:43:52	-4,933473E-3	24.3.2015  13:43:52	-2,549659E-1
24.3.2015  13:43:52	-4,514440E-3	24.3.2015  13:43:52	-2,603811E-1
24.3.2015  13:43:52	-3,902006E-3	24.3.2015  13:43:52	-2,631854E-1
24.3.2015  13:43:52	-3,160639E-3	24.3.2015  13:43:52	-2,691164E-1
24.3.2015  13:43:52	-2,677138E-3	24.3.2015  13:43:52	-2,774004E-1
24.3.2015  13:43:52	-1,839071E-3	24.3.2015  13:43:52	-2,834280E-1
24.3.2015  13:43:52	-1,581204E-3	24.3.2015  13:43:52	-2,852009E-1
24.3.2015  13:43:52	-7,753707E-4	24.3.2015  13:43:52	-2,927113E-1
24.3.2015  13:43:52	-1,307036E-4	24.3.2015  13:43:52	-2,970950E-1
24.3.2015  13:43:52	5,461968E-4	24.3.2015  13:43:52	-3,023169E-1
24.3.2015  13:43:52	1,094164E-3	24.3.2015  13:43:52	-3,093115E-1
24.3.2015  13:43:52	1,996698E-3	24.3.2015  13:43:52	-3,122125E-1
24.3.2015  13:43:52	2,222331E-3	24.3.2015  13:43:52	-3,213669E-1
24.3.2015  13:43:52	2,931465E-3	24.3.2015  13:43:52	-3,215925E-1
24.3.2015  13:43:52	3,479432E-3	24.3.2015  13:43:52	-3,279747E-1
24.3.2015  13:43:52	4,285266E-3	24.3.2015  13:43:52	-3,330999E-1
24.3.2015  13:43:52	4,607599E-3	24.3.2015  13:43:52	-3,374836E-1
24.3.2015  13:43:52	5,252266E-3	24.3.2015  13:43:52	-3,410615E-1
24.3.2015  13:43:52	6,283734E-3	24.3.2015  13:43:52	-3,461867E-1
24.3.2015  13:43:52	6,606067E-3	24.3.2015  13:43:52	-3,510539E-1
24.3.2015  13:43:52	7,315201E-3	24.3.2015  13:43:52	-3,572428E-1
24.3.2015  13:43:52	7,959868E-3	24.3.2015  13:43:52	-3,574684E-1
24.3.2015  13:43:52	8,604535E-3	24.3.2015  13:43:52	-3,652367E-1
24.3.2015  13:43:52	8,991335E-3	24.3.2015  13:43:52	-3,691047E-1
24.3.2015  13:43:52	9,539302E-3	24.3.2015  13:43:52	-3,721025E-1
24.3.2015  13:43:52	1,034514E-2	24.3.2015  13:43:52	-3,760994E-1
24.3.2015  13:43:52	1,105427E-2	24.3.2015  13:43:52	-3,801286E-1
24.3.2015  13:43:52	1,163447E-2	24.3.2015  13:43:52	-3,847380E-1
24.3.2015  13:43:52	1,218244E-2	24.3.2015  13:43:52	-3,886705E-1
24.3.2015  13:43:52	1,276264E-2	24.3.2015  13:43:52	-3,924096E-1
24.3.2015  13:43:52	1,327837E-2	24.3.2015  13:43:52	-3,959553E-1
24.3.2015  13:43:52	1,418090E-2	24.3.2015  13:43:52	-4,003069E-1
24.3.2015  13:43:52	1,450324E-2	24.3.2015  13:43:52	-4,036914E-1
24.3.2015  13:43:52	1,514791E-2	24.3.2015  13:43:52	-4,069148E-1
24.3.2015  13:43:52	1,576034E-2	24.3.2015  13:43:52	-4,098803E-1
24.3.2015  13:43:52	1,611491E-2	24.3.2015  13:43:52	-4,116853E-1
24.3.2015  13:43:52	1,682404E-2	24.3.2015  13:43:52	-4,159080E-1
24.3.2015  13:43:52	1,733977E-2	24.3.2015  13:43:52	-4,232895E-1
24.3.2015  13:43:52	1,788774E-2	24.3.2015  13:43:52	-4,212587E-1
24.3.2015  13:43:52	1,856464E-2	24.3.2015  13:43:52	-4,255458E-1
24.3.2015  13:43:52	1,901591E-2	24.3.2015  13:43:52	-4,293816E-1
24.3.2015  13:43:52	1,959611E-2	24.3.2015  13:43:52	-4,323794E-1
24.3.2015  13:43:52	2,017631E-2	24.3.2015  13:43:52	-4,363119E-1
24.3.2015  13:43:52	2,088544E-2	24.3.2015  13:43:52	-4,381814E-1
24.3.2015  13:43:52	2,136894E-2	24.3.2015  13:43:52	-4,398576E-1
24.3.2015  13:43:52	2,175574E-2	24.3.2015  13:43:52	-4,426297E-1
24.3.2015  13:43:52	2,230371E-2	24.3.2015  13:43:52	-4,428875E-1
24.3.2015  13:43:52	2,285168E-2	24.3.2015  13:43:52	-4,438868E-1
24.3.2015  13:43:52	2,333518E-2	24.3.2015  13:43:52	-4,483673E-1
24.3.2015  13:43:52	2,407654E-2	24.3.2015  13:43:52	-4,527833E-1
24.3.2015  13:43:52	2,485014E-2	24.3.2015  13:43:52	-4,598425E-1
24.3.2015  13:43:52	2,555928E-2	24.3.2015  13:43:52	-4,585209E-1
24.3.2015  13:43:52	2,565598E-2	24.3.2015  13:43:52	-4,541049E-1
24.3.2015  13:43:52	2,607501E-2	24.3.2015  13:43:52	-4,552331E-1
24.3.2015  13:43:52	2,655851E-2	24.3.2015  13:43:52	-4,592945E-1
24.3.2015  13:43:52	2,720318E-2	24.3.2015  13:43:52	-4,618732E-1
24.3.2015  13:43:52	2,746105E-2	24.3.2015  13:43:52	-4,616153E-1
24.3.2015  13:43:52	2,804125E-2	24.3.2015  13:43:52	-4,646453E-1
24.3.2015  13:43:52	2,858921E-2	24.3.2015  13:43:52	-4,632915E-1
24.3.2015  13:43:52	2,916941E-2	24.3.2015  13:43:52	-4,659669E-1
24.3.2015  13:43:52	2,965291E-2	24.3.2015  13:43:52	-4,668050E-1
24.3.2015  13:43:52	2,984631E-2	24.3.2015  13:43:52	-4,688679E-1
24.3.2015  13:43:52	3,052321E-2	24.3.2015  13:43:52	-4,691580E-1
24.3.2015  13:43:52	3,081331E-2	24.3.2015  13:43:52	-4,705763E-1
24.3.2015  13:43:52	3,145798E-2	24.3.2015  13:43:52	-4,730261E-1
24.3.2015  13:43:52	3,181255E-2	24.3.2015  13:43:52	-4,678687E-1
24.3.2015  13:43:52	3,226381E-2	24.3.2015  13:43:52	-4,722525E-1
24.3.2015  13:43:52	3,261838E-2	24.3.2015  13:43:52	-4,697382E-1
24.3.2015  13:43:52	3,313412E-2	24.3.2015  13:43:52	-4,751858E-1
24.3.2015  13:43:52	3,361762E-2	24.3.2015  13:43:52	-4,738319E-1
24.3.2015  13:43:52	3,419782E-2	24.3.2015  13:43:52	-4,714789E-1
24.3.2015  13:43:52	3,416558E-2	24.3.2015  13:43:52	-4,724137E-1
24.3.2015  13:43:52	3,490695E-2	24.3.2015  13:43:52	-4,737997E-1
24.3.2015  13:43:52	3,513258E-2	24.3.2015  13:43:52	-4,698350E-1
