waveform	[0]		[1]	
t0	24.3.2015  13:51:24		24.3.2015  13:51:24	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:51:24	3,550373E-2	24.3.2015  13:51:24	-9,419193E-2
24.3.2015  13:51:24	3,505246E-2	24.3.2015  13:51:24	-9,032393E-2
24.3.2015  13:51:24	3,463343E-2	24.3.2015  13:51:24	-8,658486E-2
24.3.2015  13:51:24	3,682529E-2	24.3.2015  13:51:24	-8,532776E-2
24.3.2015  13:51:24	3,956513E-2	24.3.2015  13:51:24	-8,716506E-2
24.3.2015  13:51:24	4,075776E-2	24.3.2015  13:51:24	-8,984043E-2
24.3.2015  13:51:24	4,091893E-2	24.3.2015  13:51:24	-9,196783E-2
24.3.2015  13:51:24	4,004863E-2	24.3.2015  13:51:24	-9,248356E-2
24.3.2015  13:51:24	3,811463E-2	24.3.2015  13:51:24	-9,100083E-2
24.3.2015  13:51:24	3,624509E-2	24.3.2015  13:51:24	-8,716506E-2
24.3.2015  13:51:24	3,405322E-2	24.3.2015  13:51:24	-8,123412E-2
24.3.2015  13:51:24	3,218369E-2	24.3.2015  13:51:24	-7,356258E-2
24.3.2015  13:51:24	3,037862E-2	24.3.2015  13:51:24	-6,524638E-2
24.3.2015  13:51:24	2,834792E-2	24.3.2015  13:51:24	-5,609211E-2
24.3.2015  13:51:24	2,728422E-2	24.3.2015  13:51:24	-4,680890E-2
24.3.2015  13:51:24	2,622052E-2	24.3.2015  13:51:24	-3,788026E-2
24.3.2015  13:51:24	2,567255E-2	24.3.2015  13:51:24	-2,978969E-2
24.3.2015  13:51:24	2,499565E-2	24.3.2015  13:51:24	-2,205369E-2
24.3.2015  13:51:24	2,464109E-2	24.3.2015  13:51:24	-1,538138E-2
24.3.2015  13:51:24	2,460885E-2	24.3.2015  13:51:24	-9,611612E-3
24.3.2015  13:51:24	2,422205E-2	24.3.2015  13:51:24	-4,647676E-3
24.3.2015  13:51:24	2,389972E-2	24.3.2015  13:51:24	9,062799E-5
24.3.2015  13:51:24	2,409312E-2	24.3.2015  13:51:24	3,861931E-3
24.3.2015  13:51:24	2,386749E-2	24.3.2015  13:51:24	7,214200E-3
24.3.2015  13:51:24	2,341622E-2	24.3.2015  13:51:24	1,056647E-2
24.3.2015  13:51:24	2,331952E-2	24.3.2015  13:51:24	1,378981E-2
24.3.2015  13:51:24	2,312612E-2	24.3.2015  13:51:24	1,685198E-2
24.3.2015  13:51:24	2,228805E-2	24.3.2015  13:51:24	1,972074E-2
24.3.2015  13:51:24	2,225582E-2	24.3.2015  13:51:24	2,310525E-2
24.3.2015  13:51:24	2,154668E-2	24.3.2015  13:51:24	2,674762E-2
24.3.2015  13:51:24	2,112765E-2	24.3.2015  13:51:24	2,993872E-2
24.3.2015  13:51:24	2,035405E-2	24.3.2015  13:51:24	3,338769E-2
24.3.2015  13:51:24	1,993502E-2	24.3.2015  13:51:24	3,696560E-2
24.3.2015  13:51:24	1,919365E-2	24.3.2015  13:51:24	4,096253E-2
24.3.2015  13:51:24	1,887132E-2	24.3.2015  13:51:24	4,466937E-2
24.3.2015  13:51:24	1,754975E-2	24.3.2015  13:51:24	4,873078E-2
24.3.2015  13:51:24	1,758198E-2	24.3.2015  13:51:24	5,272772E-2
24.3.2015  13:51:24	1,667945E-2	24.3.2015  13:51:24	5,630562E-2
24.3.2015  13:51:24	1,587361E-2	24.3.2015  13:51:24	6,014139E-2
24.3.2015  13:51:24	1,535788E-2	24.3.2015  13:51:24	6,404163E-2
24.3.2015  13:51:24	1,468098E-2	24.3.2015  13:51:24	6,810304E-2
24.3.2015  13:51:24	1,426195E-2	24.3.2015  13:51:24	7,187435E-2
24.3.2015  13:51:24	1,355281E-2	24.3.2015  13:51:24	7,535555E-2
24.3.2015  13:51:24	1,277921E-2	24.3.2015  13:51:24	7,886899E-2
24.3.2015  13:51:24	1,226348E-2	24.3.2015  13:51:24	8,257583E-2
24.3.2015  13:51:24	1,194115E-2	24.3.2015  13:51:24	8,631491E-2
24.3.2015  13:51:24	1,129648E-2	24.3.2015  13:51:24	8,995728E-2
24.3.2015  13:51:24	1,061958E-2	24.3.2015  13:51:24	9,330956E-2
24.3.2015  13:51:24	1,020054E-2	24.3.2015  13:51:24	9,643620E-2
24.3.2015  13:51:24	9,330244E-3	24.3.2015  13:51:24	9,972400E-2
